Time,Time Delta,oa_temp,ef4cmd,ef4opr,filter,freeze,humvalve,hwrtemp,hwvalve,outair,outaircmd,preheatintemp,preheatouttemp,preheattemp,preheatvalve,satemp,sfancmd,sfanopr,sfanstatic,sfansuc,sfanvfd,smoke,spacehumid,spacetemp,supplyhumid,vfdalarm,cwrtemp,cwvalve,face,rm433cwrtemp,rm433cwvalve,rm433temp,rm433tempalarm,rm609cwrtemp,rm609cwvalve,rm609temp,cfclevel,chillercmd,comp1oper,comp2oper,cwstemp,highsidepress,isovalves,lowsidepress,pump3cmd,pump3oper,mainchillercmd,pump5cmd,pump5oper,hhwsetpoint,hwstemp,oatmanadj,pump1acmd,pump1aoper,pump1bcmd,pump1boper,pump4cmd,pump4oper,steamvalve,valveposition,entrancelights,flr3lights,flr4lights,flr4temp,flr5lights,flr6lights,flr6temp,instrumentair,toiletexcmd,toiletexopr,pump6cmd,pump6oper,pump2cmd,pump2oper
2017-03-14 10:02:32.705697,0.0,21.23,On,On,Off,Normal,0.00,141.65,52.61,Open,Open,29.61,29.97,49.76,100.00,64.34,On,On,On,On,80.0,On,15.79,64.08,7.24,On,249.45,0.00,54.25,61.81,0.00,68.23,Normal,59.89,9.89,71.86,0.0,On,Off,Off,77.52,223.3,Secondary,209.9,On,On,Off,Off,Off,146.78,143.23,21.23,On,On,On,On,Off,Off,21.10,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:02:35.711743,3.006046,21.23,On,On,Off,Normal,0.00,141.65,52.61,Open,Open,29.61,29.97,49.76,100.00,64.34,On,On,On,On,80.0,On,15.79,64.08,7.24,On,249.45,0.00,54.25,61.81,0.00,68.23,Normal,59.89,9.89,71.86,0.0,On,Off,Off,77.52,223.3,Secondary,209.9,On,On,Off,Off,Off,146.78,143.23,21.23,On,On,On,On,Off,Off,21.10,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:02:38.654802,5.949105,21.23,On,On,Off,Normal,0.00,141.35,52.61,Open,Open,29.61,29.97,49.76,100.00,64.34,On,On,On,On,80.0,On,15.79,64.08,7.24,On,249.45,0.00,54.25,61.81,0.00,68.23,Normal,59.89,9.89,71.86,0.0,On,Off,Off,77.52,223.3,Secondary,209.9,On,On,Off,Off,Off,146.78,142.95,21.23,On,On,On,On,Off,Off,21.98,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:02:41.655509,8.949812,21.23,On,On,Off,Normal,0.00,141.35,52.61,Open,Open,29.61,29.97,49.76,100.00,64.34,On,On,On,On,80.0,On,15.76,64.08,7.24,On,249.45,0.00,54.25,61.81,0.00,68.23,Normal,59.89,9.89,71.86,0.0,On,Off,Off,77.52,223.3,Secondary,209.9,On,On,Off,Off,Off,146.78,142.95,21.23,On,On,On,On,Off,Off,21.98,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:02:44.516920,11.811223,21.23,On,On,Off,Normal,0.00,141.35,52.65,Open,Open,29.61,29.97,49.78,100.00,64.24,On,On,On,On,80.0,On,15.76,64.08,7.25,On,249.45,0.00,54.40,61.80,0.00,68.53,Normal,59.84,9.89,71.77,0.0,On,Off,Off,77.52,223.2,Secondary,209.9,On,On,Off,Off,Off,146.78,142.95,21.23,On,On,On,On,Off,Off,21.98,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:02:47.508159,14.802462,21.23,On,On,Off,Normal,0.00,141.35,52.65,Open,Open,29.61,29.97,49.78,100.00,64.24,On,On,On,On,80.0,On,15.76,66.75,7.25,On,249.45,0.00,54.40,61.80,0.00,68.53,Normal,59.84,6.36,71.77,0.0,On,Off,Off,77.52,223.2,Secondary,209.9,On,On,Off,Off,Off,146.78,142.95,21.23,On,On,On,On,Off,Off,21.98,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:02:50.444590,17.738893,21.23,On,On,Off,Normal,0.00,141.35,52.65,Open,Open,29.61,29.97,49.78,100.00,64.24,On,On,On,On,80.0,On,15.76,66.75,7.25,On,249.45,0.00,54.40,61.80,0.00,68.53,Normal,59.84,6.36,71.77,0.0,On,Off,Off,77.52,223.2,Secondary,209.9,On,On,Off,Off,Off,146.78,142.95,21.23,On,On,On,On,Off,Off,21.98,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:02:53.288205,20.582508,21.23,On,On,Off,Normal,0.00,141.06,52.65,Open,Open,29.61,29.97,49.78,100.00,64.24,On,On,On,On,80.0,On,15.76,66.75,7.25,On,249.45,0.00,54.40,61.80,0.00,68.53,Normal,59.84,6.36,71.77,0.0,On,Off,Off,77.52,223.2,Secondary,209.9,On,On,Off,Off,Off,146.78,142.66,21.23,On,On,On,On,Off,Off,22.84,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:02:56.175800,23.470103,21.23,On,On,Off,Normal,0.00,141.06,52.65,Open,Open,29.61,29.97,49.78,100.00,64.24,On,On,On,On,80.0,On,15.74,66.75,7.25,On,249.45,0.00,54.40,61.80,0.00,68.53,Normal,59.84,6.36,71.77,0.0,On,Off,Off,77.52,223.2,Secondary,209.9,On,On,Off,Off,Off,146.78,142.66,21.23,On,On,On,On,Off,Off,22.84,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:02:59.025942,26.320245,21.23,On,On,Off,Normal,0.00,141.06,52.40,Open,Open,29.61,29.97,49.95,100.00,64.06,On,On,On,On,80.0,On,15.74,66.27,7.17,On,249.45,0.00,54.46,62.01,0.00,68.52,Normal,59.84,6.36,71.77,0.0,On,Off,Off,77.52,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,142.66,21.23,On,On,On,On,Off,Off,22.84,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:01.766555,29.060858,21.23,On,On,Off,Normal,0.00,141.06,52.40,Open,Open,29.61,29.97,49.95,100.00,64.06,On,On,On,On,80.0,On,15.74,66.27,7.17,On,249.45,0.00,54.46,62.01,0.00,68.52,Normal,59.84,6.36,71.77,0.0,On,Off,Off,77.52,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,142.66,21.23,On,On,On,On,Off,Off,22.84,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:04.690835,31.985138,21.23,On,On,Off,Normal,0.00,140.89,52.40,Open,Open,29.61,29.97,49.95,100.00,64.06,On,On,On,On,80.0,On,15.74,66.27,7.17,On,249.45,0.00,54.46,62.01,0.00,68.52,Normal,59.87,7.84,71.81,0.0,On,Off,Off,77.53,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,142.47,21.23,On,On,On,On,Off,Off,23.56,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:07.458283,34.752586,21.23,On,On,Off,Normal,0.00,140.89,52.40,Open,Open,29.61,29.97,49.95,100.00,64.06,On,On,On,On,80.0,On,15.74,66.27,7.17,On,249.45,0.00,54.46,62.01,0.00,68.52,Normal,59.87,7.84,71.81,0.0,On,Off,Off,77.53,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,142.47,21.23,On,On,On,On,Off,Off,23.56,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:10.523154,37.817457,21.23,On,On,Off,Normal,0.00,140.89,52.40,Open,Open,29.61,29.97,49.95,100.00,64.06,On,On,On,On,80.0,On,15.74,66.27,7.17,On,249.45,0.00,54.46,62.01,0.00,68.52,Normal,59.87,7.84,71.81,0.0,On,Off,Off,77.53,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,142.47,21.23,On,On,On,On,Off,Off,23.56,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:13.505057,40.79936,21.23,On,On,Off,Normal,0.00,140.89,52.40,Open,Open,29.61,29.97,49.95,100.00,64.06,On,On,On,On,80.0,On,15.74,66.27,7.17,On,249.45,0.00,54.46,62.01,0.00,68.52,Normal,59.87,7.84,71.81,0.0,On,Off,Off,77.53,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,142.47,21.23,On,On,On,On,Off,Off,23.56,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:16.416667,43.71097,21.23,On,On,Off,Normal,0.00,140.89,52.69,Open,Open,29.61,29.97,50.04,100.00,64.20,On,On,On,On,80.0,On,15.76,66.27,7.25,On,249.45,0.00,54.37,61.55,0.00,68.51,Normal,59.87,7.84,71.81,0.0,On,Off,Off,77.53,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,142.47,21.23,On,On,On,On,Off,Off,23.56,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:19.411452,46.705755,21.23,On,On,Off,Normal,0.00,140.63,52.69,Open,Open,29.61,29.97,50.04,100.00,64.20,On,On,On,On,80.0,On,15.76,66.27,7.25,On,249.45,0.00,54.37,61.55,0.00,68.51,Normal,59.75,7.84,71.43,0.0,On,Off,Off,77.53,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,142.22,21.23,On,On,On,On,Off,Off,24.40,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:22.400773,49.695076,21.23,On,On,Off,Normal,0.00,140.63,52.69,Open,Open,29.61,29.97,50.04,100.00,64.20,On,On,On,On,80.0,On,15.76,67.26,7.25,On,249.45,0.00,54.37,61.55,0.00,68.51,Normal,59.75,0.00,71.43,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,142.22,21.23,On,On,On,On,Off,Off,24.40,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:25.460125,52.754428,21.12,On,On,Off,Normal,0.00,140.63,52.69,Open,Open,29.61,29.97,50.04,100.00,64.20,On,On,On,On,80.0,On,15.76,67.26,7.25,On,249.45,0.00,54.37,61.55,0.00,68.51,Normal,59.75,0.00,71.43,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,142.22,21.23,On,On,On,On,Off,Off,24.40,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:28.357213,55.651516,21.12,On,On,Off,Normal,0.00,140.63,52.69,Open,Open,29.61,29.97,50.04,100.00,64.20,On,On,On,On,80.0,On,15.76,67.26,7.25,On,249.45,0.00,54.37,61.55,0.00,68.51,Normal,59.75,0.00,71.43,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,142.22,21.23,On,On,On,On,Off,Off,24.40,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:31.258704,58.553007,21.12,On,On,Off,Normal,0.00,140.63,52.69,Open,Open,29.61,29.97,50.04,100.00,64.20,On,On,On,On,80.0,On,15.76,67.26,7.25,On,249.45,0.00,54.37,61.55,0.00,68.51,Normal,59.75,0.00,71.43,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,142.22,21.23,On,On,On,On,Off,Off,24.40,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:34.103070,61.397373,21.12,On,On,Off,Normal,0.00,140.63,52.69,Open,Open,29.61,29.97,50.04,100.00,64.20,On,On,On,On,80.0,On,15.77,67.26,7.25,On,249.45,0.00,54.37,61.55,0.00,68.51,Normal,59.75,0.00,71.43,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,142.22,21.23,On,On,On,On,Off,Off,24.40,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:37.035795,64.330098,21.12,On,On,Off,Normal,0.00,140.41,52.67,Open,Open,29.61,29.97,50.29,100.00,64.12,On,On,On,On,80.0,On,15.77,67.26,7.29,On,249.45,0.00,54.60,61.71,0.00,68.48,Normal,59.75,8.17,71.92,0.0,On,Off,Off,77.52,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,141.99,21.23,On,On,On,On,Off,Off,25.21,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:39.877932,67.172235,21.12,On,On,Off,Normal,0.00,140.41,52.67,Open,Open,29.61,29.97,50.29,100.00,64.12,On,On,On,On,80.0,On,15.77,66.15,7.29,On,249.45,0.00,54.60,61.71,0.00,68.48,Normal,59.75,8.17,71.92,0.0,On,Off,Off,77.52,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,141.99,21.23,On,On,On,On,Off,Off,25.21,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:42.891684,70.185987,21.12,On,On,Off,Normal,0.00,140.41,52.67,Open,Open,29.61,29.97,50.29,100.00,64.12,On,On,On,On,80.0,On,15.77,66.15,7.29,On,249.45,0.00,54.60,61.71,0.00,68.48,Normal,59.75,8.17,71.92,0.0,On,Off,Off,77.52,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,141.99,21.23,On,On,On,On,Off,Off,25.21,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:45.952187,73.24649,21.12,On,On,Off,Normal,0.00,140.41,52.67,Open,Open,29.61,29.97,50.29,100.00,64.12,On,On,On,On,80.0,On,15.77,66.15,7.29,On,249.45,0.00,54.60,61.71,0.00,68.48,Normal,59.75,8.17,71.92,0.0,On,Off,Off,77.52,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,141.99,21.23,On,On,On,On,Off,Off,25.21,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:48.776843,76.072146,21.12,On,On,Off,Normal,0.00,140.41,52.67,Open,Open,29.61,29.97,50.29,100.00,64.12,On,On,On,On,80.0,On,15.77,66.15,7.29,On,249.45,0.00,54.60,61.71,0.00,68.48,Normal,59.75,8.17,71.92,0.0,On,Off,Off,77.52,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,141.99,21.23,On,On,On,On,Off,Off,25.21,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:51.670079,78.964382,21.12,On,On,Off,Normal,0.00,140.23,52.67,Open,Open,29.61,29.97,50.29,100.00,64.12,On,On,On,On,80.0,On,15.77,66.15,7.29,On,249.45,0.00,54.60,61.71,0.00,68.48,Normal,59.82,8.17,71.82,0.0,On,Off,Off,77.52,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,141.83,21.23,On,On,On,On,Off,Off,25.93,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:54.492365,81.786668,21.12,On,On,Off,Normal,0.00,140.23,52.67,Open,Open,29.61,29.97,50.29,100.00,64.12,On,On,On,On,80.0,On,15.77,66.50,7.29,On,249.45,0.00,54.60,61.71,0.00,68.48,Normal,59.82,10.47,71.82,0.0,On,Off,Off,77.50,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,141.83,21.23,On,On,On,On,Off,Off,25.93,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:03:57.545230,84.839533,21.12,On,On,Off,Normal,0.00,140.23,53.50,Open,Open,29.61,29.97,49.85,100.00,63.79,On,On,On,On,80.0,On,15.77,66.50,7.24,On,249.45,0.00,54.47,61.90,0.00,68.44,Normal,59.82,10.47,71.82,0.0,On,Off,Off,77.50,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,141.83,21.12,On,On,On,On,Off,Off,25.93,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:00.403550,87.698848,21.12,On,On,Off,Normal,0.00,140.23,53.50,Open,Open,29.61,29.97,49.85,100.00,63.79,On,On,On,On,80.0,On,15.77,66.50,7.24,On,249.45,0.00,54.47,61.90,0.00,68.44,Normal,59.82,10.47,71.82,0.0,On,Off,Off,77.50,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,141.83,21.12,On,On,On,On,Off,Off,25.93,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:03.449449,90.743752,21.12,On,On,Off,Normal,0.00,140.23,53.50,Open,Open,29.61,29.97,49.85,100.00,63.79,On,On,On,On,80.0,On,15.77,66.50,7.24,On,249.45,0.00,54.47,61.90,0.00,68.44,Normal,59.82,10.47,71.82,0.0,On,Off,Off,77.50,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,141.83,21.12,On,On,On,On,Off,Off,25.93,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:06.342864,93.637167,21.12,On,On,Off,Normal,0.00,140.06,53.50,Open,Open,29.61,29.97,49.85,100.00,63.79,On,On,On,On,80.0,On,15.77,66.50,7.24,On,249.45,0.00,54.47,61.90,0.00,68.44,Normal,59.70,10.47,72.11,0.0,On,Off,Off,77.50,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,141.73,21.12,On,On,On,On,Off,Off,26.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:09.167154,96.461457,21.12,On,On,Off,Normal,0.00,140.06,53.50,Open,Open,29.61,29.97,49.85,100.00,63.79,On,On,On,On,80.0,On,15.77,65.95,7.24,On,249.45,0.00,54.47,61.90,0.00,68.44,Normal,59.70,19.61,72.11,0.0,On,Off,Off,77.50,223.2,Secondary,209.8,On,On,Off,Off,Off,146.78,141.73,21.12,On,On,On,On,Off,Off,26.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:12.075293,99.369596,21.12,On,On,Off,Normal,0.00,140.06,53.50,Open,Open,29.61,29.97,49.85,100.00,63.79,On,On,On,On,80.0,On,15.77,65.95,7.24,On,249.45,0.00,54.47,61.90,0.00,68.44,Normal,59.70,19.61,72.11,0.0,On,Off,Off,77.50,223.3,Secondary,209.8,On,On,Off,Off,Off,146.78,141.73,21.12,On,On,On,On,Off,Off,26.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:15.015924,102.310227,21.12,On,On,Off,Normal,0.00,140.06,53.11,Open,Open,29.61,29.97,50.05,100.00,63.87,On,On,On,On,80.0,On,15.78,65.95,7.21,On,249.45,0.00,54.83,61.86,0.00,68.47,Normal,59.70,19.61,72.11,0.0,On,Off,Off,77.50,223.3,Secondary,209.8,On,On,Off,Off,Off,146.78,141.73,21.12,On,On,On,On,Off,Off,26.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:18.023686,105.317989,21.12,On,On,Off,Normal,0.00,140.06,53.11,Open,Open,29.61,29.97,50.05,100.00,63.87,On,On,On,On,80.0,On,15.78,65.95,7.21,On,249.45,0.00,54.83,61.86,0.00,68.47,Normal,59.70,19.61,72.11,0.0,On,Off,Off,77.50,223.3,Secondary,209.8,On,On,Off,Off,Off,146.78,141.73,21.12,On,On,On,On,Off,Off,26.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:20.788683,108.082986,21.12,On,On,Off,Normal,0.00,140.06,53.11,Open,Open,29.61,29.97,50.05,100.00,63.87,On,On,On,On,80.0,On,15.78,65.95,7.21,On,249.45,0.00,54.83,61.86,0.00,68.47,Normal,59.70,19.61,72.11,0.0,On,Off,Off,77.50,223.3,Secondary,209.8,On,On,Off,Off,Off,146.78,141.73,21.12,On,On,On,On,Off,Off,26.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:23.775219,111.069522,21.12,On,On,Off,Normal,0.00,140.06,53.11,Open,Open,29.61,29.97,50.05,100.00,63.87,On,On,On,On,80.0,On,15.78,65.95,7.21,On,249.45,0.00,54.83,61.86,0.00,68.47,Normal,59.70,19.61,72.11,0.0,On,Off,Off,77.50,223.3,Secondary,209.8,On,On,Off,Off,Off,146.78,141.73,21.12,On,On,On,On,Off,Off,26.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:26.703539,113.997842,20.99,On,On,Off,Normal,0.00,140.06,53.11,Open,Open,29.61,29.97,50.05,100.00,63.87,On,On,On,On,80.0,On,15.78,66.86,7.21,On,249.45,0.00,54.83,61.86,0.00,68.47,Normal,59.69,14.04,71.94,0.0,On,Off,Off,77.50,223.3,Secondary,209.8,On,On,Off,Off,Off,146.78,141.73,21.12,On,On,On,On,Off,Off,26.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:29.680797,116.9751,20.99,On,On,Off,Normal,0.00,140.06,53.11,Open,Open,29.61,29.97,50.00,100.00,64.15,On,On,On,On,80.0,On,15.75,66.86,7.24,On,249.45,0.00,54.83,61.76,0.00,68.38,Normal,59.69,14.04,71.94,0.0,On,Off,Off,77.50,223.3,Secondary,209.8,On,On,Off,Off,Off,146.78,141.73,21.12,On,On,On,On,Off,Off,26.53,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:32.637427,119.93173,20.99,On,On,Off,Normal,0.00,139.89,52.68,Open,Open,29.61,29.97,50.00,100.00,64.15,On,On,On,On,80.0,On,15.75,66.86,7.24,On,249.45,0.00,54.52,61.76,0.00,68.38,Normal,59.69,14.04,71.94,0.0,On,Off,Off,77.50,223.3,Secondary,209.8,On,On,Off,Off,Off,146.92,141.68,21.12,On,On,On,On,Off,Off,27.36,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:35.497143,122.791446,20.99,On,On,Off,Normal,0.00,139.89,52.68,Open,Open,29.61,29.97,50.00,100.00,64.15,On,On,On,On,80.0,On,15.75,66.86,7.24,On,249.45,0.00,54.52,61.76,0.00,68.38,Normal,59.69,14.04,71.94,0.0,On,Off,Off,77.50,223.3,Secondary,209.8,On,On,Off,Off,Off,146.92,141.68,21.12,On,On,On,On,Off,Off,27.36,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:38.462962,125.757265,20.99,On,On,Off,Normal,0.00,139.89,52.68,Open,Open,29.61,29.97,50.00,100.00,64.15,On,On,On,On,80.0,On,15.75,66.86,7.24,On,249.45,0.00,54.52,61.76,0.00,68.38,Normal,59.69,14.04,71.94,0.0,On,Off,Off,77.50,223.3,Secondary,209.8,On,On,Off,Off,Off,146.92,141.68,21.12,On,On,On,On,Off,Off,27.36,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:41.347419,128.641722,20.99,On,On,Off,Normal,0.00,139.89,52.68,Open,Open,29.61,29.97,50.00,100.00,64.15,On,On,On,On,80.0,On,15.75,66.79,7.24,On,249.45,0.00,54.52,61.76,0.00,68.38,Normal,59.69,14.04,71.94,0.0,On,Off,Off,77.50,223.3,Secondary,209.8,On,On,Off,Off,Off,146.92,141.68,21.12,On,On,On,On,Off,Off,27.36,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:44.225257,131.51956,20.99,On,On,Off,Normal,0.00,139.89,52.68,Open,Open,29.61,29.97,50.00,100.00,64.15,On,On,On,On,80.0,On,15.75,66.79,7.24,On,249.45,0.00,54.52,61.76,0.00,68.38,Normal,59.78,14.04,72.04,0.0,On,Off,Off,77.50,223.3,Secondary,209.8,On,On,Off,Off,Off,146.92,141.68,21.12,On,On,On,On,Off,Off,27.36,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:47.138004,134.432307,20.99,On,On,Off,Normal,0.00,139.89,52.55,Open,Open,29.61,29.97,49.75,100.00,64.05,On,On,On,On,80.0,On,15.80,66.79,7.32,On,249.45,0.00,54.48,61.77,0.00,68.41,Normal,59.78,13.10,72.04,0.0,On,Off,Off,77.50,223.3,Secondary,209.8,On,On,Off,Off,Off,146.92,141.68,21.12,On,On,On,On,Off,Off,27.36,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:50.122012,137.416315,20.99,On,On,Off,Normal,0.00,139.89,52.55,Open,Open,29.61,29.97,49.75,100.00,64.05,On,On,On,On,80.0,On,15.80,66.79,7.32,On,249.45,0.00,54.48,61.77,0.00,68.41,Normal,59.78,13.10,72.04,0.0,On,Off,Off,77.50,223.3,Secondary,209.8,On,On,Off,Off,Off,146.92,141.68,21.12,On,On,On,On,Off,Off,27.36,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:52.940329,140.234632,20.99,On,On,Off,Normal,0.00,139.79,52.55,Open,Open,29.61,29.97,49.75,100.00,64.05,On,On,On,On,80.0,On,15.80,66.79,7.32,On,249.45,0.00,54.48,61.77,0.00,68.41,Normal,59.78,13.10,72.04,0.0,On,Off,Off,77.49,223.3,Secondary,209.8,On,On,Off,Off,Off,146.92,141.66,21.12,On,On,On,On,Off,Off,27.76,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:55.847627,143.14193,20.99,On,On,Off,Normal,0.00,139.79,52.55,Open,Open,29.61,29.97,49.75,100.00,64.05,On,On,On,On,80.0,On,15.80,66.79,7.32,On,249.45,0.00,54.48,61.77,0.00,68.41,Normal,59.78,13.10,72.04,0.0,On,Off,Off,77.49,223.3,Secondary,209.8,On,On,Off,Off,Off,146.92,141.66,21.12,On,On,On,On,Off,Off,27.76,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:04:58.788347,146.08265,20.89,On,On,Off,Normal,0.00,139.79,52.55,Open,Open,29.61,29.97,49.75,100.00,64.05,On,On,On,On,80.0,On,15.75,66.28,7.32,On,249.45,0.00,54.48,61.77,0.00,68.41,Normal,59.78,13.10,72.04,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,146.92,141.66,20.99,On,On,On,On,Off,Off,27.76,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:01.545344,148.839647,20.89,On,On,Off,Normal,0.00,139.79,52.43,Open,Open,29.61,29.97,49.44,100.00,64.02,On,On,On,On,80.0,On,15.75,66.28,7.30,On,249.45,0.00,54.09,61.78,0.00,68.43,Normal,59.92,13.10,71.98,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,146.92,141.66,20.99,On,On,On,On,Off,Off,27.76,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
2017-03-14 10:05:04.469621,151.764923,20.89,On,On,Off,Normal,0.00,139.79,52.43,Open,Open,29.61,29.97,49.44,100.00,64.02,On,On,On,On,80.0,On,15.75,66.28,7.30,On,249.45,0.00,54.09,61.78,0.00,68.43,Normal,59.92,16.65,71.98,0.0,On,Off,Off,77.49,223.2,Secondary,209.8,On,On,Off,Off,Off,146.92,141.66,20.99,On,On,On,On,Off,Off,27.76,Heating,On,On,On,76.74,On,On,82.04,On,On,Off,On,On,On,On
