Time,Time Delta,n_flow,s_flow,e_flow,w_flow,c_flow,b_flow
45:35.3,246602.4971,1413.0,2639.0,4329.0,2278.0,3249.0,4823.0
47:41.1,246728.2903,1461.0,2595.0,4393.0,2302.0,3250.0,4831.0
49:55.0,246862.214,1500.0,2671.0,4423.0,2317.0,3262.0,4810.0
52:05.9,246993.1084,1519.0,2707.0,4472.0,2341.0,3276.0,4825.0
54:12.4,247119.5657,1521.0,2714.0,4556.0,2350.0,3273.0,4885.0
56:34.5,247261.7278,1519.0,2791.0,4530.0,2365.0,3276.0,4881.0
58:51.6,247398.7436,1464.0,2825.0,4505.0,2358.0,3268.0,4898.0
01:44.6,247571.7845,1531.0,2883.0,4543.0,2357.0,3277.0,4837.0
04:20.5,247727.6385,1568.0,2867.0,4519.0,2389.0,3278.0,4878.0
06:28.4,247855.6288,1575.0,2925.0,4521.0,2463.0,3280.0,4891.0
09:21.7,248028.9018,1618.0,3138.0,4631.0,2463.0,3297.0,4938.0
11:25.7,248152.9249,1619.0,3087.0,4656.0,2459.0,3316.0,4944.0
13:29.5,248276.691,1618.0,2986.0,4633.0,2458.0,3314.0,4971.0
16:23.2,248450.3349,1620.0,3076.0,4652.0,2483.0,3305.0,4975.0
19:07.0,248614.1983,1619.0,3127.0,4675.0,2483.0,3304.0,5066.0
21:30.9,248758.0905,1647.0,3157.0,4696.0,2482.0,3299.0,5082.0
23:39.0,248886.1368,1645.0,3208.0,4688.0,2473.0,3309.0,5071.0
10:36.5,0,2288.0,4194.0,6092.0,2798.0,3326.0,5297.0
12:46.1,129.654416,2280.0,4209.0,6091.0,2800.0,3321.0,5311.0
15:39.3,302.847322,2291.0,4219.0,6082.0,2803.0,3336.0,5281.0
18:30.7,474.284127,2326.0,4225.0,6155.0,2853.0,3338.0,5280.0
21:22.2,645.737934,2312.0,4230.0,6253.0,2855.0,3327.0,5282.0
24:07.6,811.175396,2319.0,4239.0,6312.0,2871.0,3350.0,5315.0
26:41.2,964.73718,2319.0,4213.0,6324.0,2879.0,3345.0,5270.0
28:44.7,1088.256244,2318.0,4284.0,6336.0,2873.0,3334.0,5253.0
31:12.2,1235.779682,2315.0,4278.0,6359.0,2868.0,3335.0,5271.0
34:04.2,1407.77152,2339.0,4230.0,6372.0,2880.0,3344.0,5309.0
37:02.2,1585.721698,2359.0,4245.0,6338.0,2919.0,3344.0,5270.0
39:53.8,1757.297511,2362.0,4247.0,6356.0,3128.0,3339.0,5288.0
42:46.7,1930.269405,2360.0,4263.0,6408.0,2931.0,3331.0,5265.0
45:41.3,2104.863391,2375.0,4254.0,6450.0,2925.0,3342.0,5301.0
48:35.8,2279.304368,2379.0,4273.0,6427.0,2946.0,3331.0,5309.0
51:33.3,2456.854524,2377.0,4281.0,6452.0,3030.0,3338.0,5285.0
53:37.3,2580.794613,2396.0,4259.0,6432.0,3049.0,3335.0,5274.0
56:02.4,2725.912913,2407.0,4236.0,6443.0,3122.0,3331.0,5297.0
58:43.3,2886.88212,2404.0,4233.0,6432.0,3130.0,3320.0,5288.0
01:38.8,3062.318154,2402.0,4238.0,6538.0,3152.0,3335.0,5293.0
03:43.8,3187.303303,2422.0,4238.0,6522.0,3155.0,3334.0,5262.0
06:36.7,3360.228194,2430.0,4260.0,6502.0,3160.0,3335.0,5255.0
09:34.3,3537.822512,2424.0,4293.0,6572.0,3196.0,3337.0,5268.0
12:18.3,3701.876896,2409.0,4317.0,6617.0,3101.0,3334.0,5245.0
14:41.3,3844.845073,2418.0,4263.0,6639.0,3201.0,3344.0,5309.0
16:47.4,3970.894283,2425.0,4290.0,6651.0,3174.0,3341.0,5265.0
19:11.3,4114.869517,2424.0,4308.0,6653.0,3205.0,3353.0,5267.0
21:22.0,4245.580994,2431.0,4284.0,6680.0,3199.0,3326.0,5272.0
23:36.0,4379.543656,2418.0,4294.0,6585.0,3268.0,3344.0,5281.0
25:46.8,4510.305135,2428.0,4282.0,6619.0,3277.0,3323.0,5264.0
27:56.3,4639.875546,2425.0,4284.0,6751.0,3276.0,3336.0,5313.0
30:07.3,4770.801035,2424.0,4291.0,6730.0,3256.0,3330.0,5298.0
32:19.3,4902.881589,2431.0,4312.0,6753.0,3272.0,3336.0,5245.0
34:26.8,5030.324878,2430.0,4316.0,6759.0,3208.0,3339.0,5263.0
36:33.4,5156.945121,2418.0,4298.0,6748.0,3201.0,3342.0,5285.0
38:45.3,5288.839665,2424.0,4342.0,6747.0,3191.0,3326.0,5304.0
40:53.3,5416.880988,2423.0,4279.0,6770.0,3197.0,3328.0,5303.0
42:59.3,5542.892196,2419.0,4298.0,6756.0,3200.0,3342.0,5291.0
45:07.4,5670.94452,2428.0,4281.0,6696.0,3202.0,3337.0,5290.0
47:13.9,5797.393752,2428.0,4314.0,6784.0,3184.0,3339.0,5271.0
49:17.4,5920.944819,2416.0,4339.0,6746.0,3244.0,3335.0,5270.0
51:20.9,6044.461884,2427.0,4303.0,6763.0,3250.0,3349.0,5288.0
53:43.9,6187.487064,2426.0,4367.0,6824.0,3242.0,3333.0,5299.0
55:53.4,6316.950469,2427.0,4297.0,6823.0,3178.0,3348.0,5319.0
57:56.9,6440.417531,2422.0,4324.0,6843.0,3181.0,3340.0,5270.0
00:03.4,6566.930767,2427.0,4391.0,6851.0,3090.0,3333.0,5309.0
02:15.4,6698.97032,2418.0,4294.0,6859.0,3168.0,3345.0,5287.0
04:18.9,6822.433381,2424.0,4333.0,6850.0,3151.0,3338.0,5315.0
06:35.9,6959.438217,2427.0,4335.0,6908.0,3146.0,3333.0,5243.0
08:39.4,7082.912285,2422.0,4306.0,6898.0,3155.0,3344.0,5283.0
10:47.5,7211.052614,2432.0,4332.0,6909.0,3110.0,3332.0,5258.0
12:59.4,7342.956159,2437.0,4386.0,6873.0,3108.0,3335.0,5266.0
15:04.5,7468.026312,2423.0,4305.0,6926.0,3109.0,3349.0,5269.0
17:09.5,7593.041463,2425.0,4377.0,6953.0,3106.0,3353.0,5292.0
19:17.4,7720.956779,2431.0,4331.0,7002.0,3107.0,3339.0,5313.0
21:22.5,7846.029933,2425.0,4321.0,6999.0,3063.0,3333.0,5293.0
23:27.5,7971.067085,2426.0,4316.0,6985.0,3074.0,3341.0,5347.0
25:33.6,8097.101293,2425.0,4320.0,6991.0,3118.0,3337.0,5337.0
27:36.9,8220.465349,2426.0,4295.0,7088.0,3136.0,3337.0,5297.0
29:49.4,8352.979929,2469.0,4307.0,7090.0,3151.0,3338.0,5282.0
31:56.4,8479.93819,2465.0,4382.0,7179.0,3169.0,3327.0,5300.0
34:01.6,8605.135351,2423.0,4321.0,7166.0,3179.0,3335.0,5270.0
36:09.5,8733.074669,2457.0,4268.0,7229.0,3284.0,3333.0,5292.0
38:17.5,8861.033988,2445.0,4246.0,7218.0,3297.0,3317.0,5269.0
40:31.5,8995.065654,2457.0,4241.0,7259.0,3308.0,3328.0,5271.0
42:37.5,9120.997857,2454.0,4404.0,7194.0,3404.0,3331.0,5297.0
44:41.0,9244.531923,2464.0,4374.0,7283.0,3415.0,3321.0,5283.0
46:46.7,9370.253113,2464.0,4384.0,7267.0,3393.0,3320.0,5276.0
48:53.4,9496.988362,2503.0,4386.0,7313.0,3373.0,3323.0,5299.0
50:59.5,9623.01157,2501.0,4343.0,7337.0,3391.0,3339.0,5292.0
53:07.6,9751.114898,2510.0,4277.0,7357.0,3458.0,3331.0,5294.0
55:11.2,9874.785971,2505.0,4321.0,7334.0,3454.0,3329.0,5292.0
57:21.5,10005.07342,2508.0,4346.0,7321.0,3459.0,3330.0,5301.0
59:40.1,10143.62535,2503.0,4324.0,7417.0,3459.0,3335.0,5305.0
01:47.1,10270.60761,2504.0,4293.0,7427.0,3478.0,3331.0,5283.0
03:52.6,10396.16679,2510.0,4312.0,7439.0,3515.0,3339.0,5301.0
05:57.5,10521.07794,2503.0,4337.0,7427.0,3506.0,3336.0,5309.0
08:05.5,10649.09036,2518.0,4318.0,7784.0,3712.0,3331.0,5303.0
10:09.0,10772.54542,2514.0,4284.0,7808.0,3519.0,3343.0,5294.0
12:15.5,10899.06066,2535.0,4306.0,7725.0,3512.0,3335.0,5314.0
14:19.1,11022.62073,2543.0,4274.0,7818.0,3575.0,3345.0,5316.0
16:25.6,11149.18496,2548.0,4274.0,7807.0,3574.0,3338.0,5297.0
18:32.6,11276.11522,2539.0,4291.0,7834.0,3571.0,3338.0,5333.0
20:39.0,11402.58946,2562.0,4277.0,7811.0,3572.0,3339.0,5335.0
22:46.0,11529.57272,2561.0,4256.0,7811.0,3565.0,3348.0,5325.0
24:53.7,11657.19502,2566.0,4232.0,7781.0,3576.0,3333.0,5334.0
27:00.6,11784.10128,2562.0,4299.0,7854.0,3605.0,3346.0,5319.0
29:05.6,11909.15243,2559.0,4292.0,7834.0,3607.0,3341.0,5310.0
31:19.5,12043.02009,2562.0,4294.0,7832.0,3627.0,3350.0,5372.0
33:33.6,12177.10076,2549.0,4238.0,7818.0,3670.0,3359.0,5321.0
35:37.1,12300.63882,2564.0,4245.0,7917.0,3668.0,3348.0,5337.0
37:50.1,12433.64743,2556.0,4252.0,7882.0,3659.0,3353.0,5332.0
40:11.6,12575.18953,2564.0,4248.0,7999.0,3744.0,3394.0,5318.0
42:18.6,12702.13879,2575.0,4258.0,7956.0,3709.0,3398.0,5305.0
44:23.7,12827.19394,2568.0,4277.0,7973.0,3700.0,3396.0,5337.0
46:31.6,12955.16826,2582.0,4288.0,8002.0,3625.0,3402.0,5356.0
48:39.7,13083.24359,2582.0,4302.0,8010.0,3626.0,3395.0,5323.0
50:58.6,13222.11853,2574.0,4247.0,8004.0,3580.0,3399.0,5351.0
53:02.1,13345.64259,2583.0,4314.0,8017.0,3579.0,3414.0,5359.0
55:05.6,13469.15366,2584.0,4182.0,8031.0,3535.0,3411.0,5340.0
57:17.1,13600.65218,2579.0,4197.0,8072.0,3570.0,3410.0,5300.0
59:28.1,13731.62767,2577.0,4205.0,8036.0,3554.0,3408.0,5360.0
01:34.5,13858.0829,2580.0,4188.0,7995.0,3675.0,3423.0,5345.0
03:38.1,13981.65797,2590.0,4208.0,8036.0,3828.0,3422.0,5352.0
05:44.1,14107.63918,2592.0,4215.0,8047.0,3612.0,3414.0,5366.0
07:50.2,14233.77649,2592.0,4211.0,8061.0,3646.0,3445.0,5335.0
09:53.6,14357.14854,2603.0,4208.0,8089.0,3618.0,3438.0,5373.0
12:00.7,14484.25981,2590.0,4135.0,8125.0,3528.0,3455.0,5349.0
14:08.2,14611.7021,2587.0,4182.0,8070.0,3522.0,3455.0,5391.0
16:11.5,14735.08916,2645.0,4157.0,8096.0,3741.0,3461.0,5366.0
18:22.7,14866.23666,2678.0,4125.0,8096.0,3505.0,3461.0,5369.0
20:39.3,15002.80647,2667.0,4094.0,8105.0,3484.0,3447.0,5375.0
22:44.7,15128.23265,2718.0,4201.0,8042.0,3474.0,3464.0,5315.0
24:50.6,15254.15785,2648.0,4173.0,8066.0,3487.0,3469.0,5332.0
26:54.2,15377.70092,2641.0,4168.0,8132.0,3471.0,3465.0,5332.0
28:57.7,15501.20098,2690.0,4222.0,8125.0,3475.0,3467.0,5371.0
31:04.6,15628.17424,2659.0,4211.0,8210.0,3460.0,3468.0,5359.0
33:18.2,15761.72888,2639.0,4216.0,8204.0,3396.0,3472.0,5369.0
35:20.3,15883.84287,2599.0,4218.0,8257.0,3409.0,3463.0,5361.0
37:23.7,16007.27192,2591.0,4233.0,8251.0,3419.0,3472.0,5346.0
39:30.6,16134.16618,2675.0,4180.0,8264.0,3517.0,3470.0,5342.0
41:40.1,16263.65359,2677.0,4209.0,8236.0,3378.0,3481.0,5324.0
43:48.2,16391.72991,2708.0,4154.0,8260.0,3365.0,3459.0,5371.0
45:51.8,16515.37799,2676.0,4155.0,8285.0,3363.0,3467.0,5365.0
48:01.7,16645.23641,2678.0,4145.0,8322.0,3376.0,3472.0,5353.0
50:47.3,16810.88489,2673.0,4149.0,8262.0,3392.0,3475.0,5374.0
52:58.3,16941.79938,2676.0,4089.0,8448.0,3396.0,3479.0,5378.0
55:10.2,17073.76292,2708.0,4051.0,8335.0,3326.0,3469.0,5384.0
57:13.8,17197.32599,2711.0,4134.0,8315.0,3312.0,3471.0,5382.0
59:20.8,17324.29625,2711.0,4103.0,8336.0,3271.0,3477.0,5355.0
01:30.3,17453.80566,2697.0,4034.0,8307.0,3269.0,3476.0,5347.0
03:33.7,17577.29072,2707.0,4039.0,8289.0,3268.0,3475.0,5326.0
05:40.7,17704.26999,2650.0,4185.0,8295.0,3279.0,3456.0,5345.0
07:45.2,17828.71819,2737.0,4109.0,8303.0,3264.0,3471.0,5371.0
09:50.9,17954.44739,2629.0,4082.0,8252.0,3256.0,3464.0,5363.0
12:01.7,18085.27487,2714.0,4140.0,8223.0,3234.0,3470.0,5383.0
14:07.4,18210.91005,2629.0,4178.0,8233.0,3245.0,3462.0,5411.0
16:12.7,18336.29323,2735.0,4129.0,8226.0,3239.0,3460.0,5343.0
18:20.8,18464.34455,2631.0,4145.0,8161.0,3215.0,3473.0,5348.0
20:28.8,18592.36387,2715.0,4137.0,8147.0,3303.0,3471.0,5374.0
22:38.4,18721.96329,2708.0,4176.0,8120.0,3320.0,3470.0,5401.0
24:46.8,18850.33563,2742.0,4144.0,8117.0,3189.0,3470.0,5393.0
26:50.7,18974.29172,2662.0,4182.0,8120.0,3190.0,3477.0,5360.0
28:58.8,19102.33104,2660.0,4167.0,8095.0,3159.0,3465.0,5355.0
31:09.7,19233.28453,2770.0,4228.0,8095.0,3163.0,3460.0,5392.0
33:16.9,19360.4188,2769.0,4155.0,8066.0,3165.0,3467.0,5345.0
35:26.3,19489.86621,2718.0,4141.0,8091.0,3222.0,3472.0,5389.0
37:40.3,19623.83387,2635.0,4161.0,8053.0,3285.0,3466.0,5400.0
39:43.8,19747.36994,2723.0,4150.0,7974.0,3250.0,3472.0,5395.0
41:50.9,19874.4072,2725.0,4117.0,7996.0,3283.0,3460.0,5368.0
44:01.0,20004.56965,2734.0,4153.0,7969.0,3097.0,3465.0,5377.0
46:16.3,20139.82638,2735.0,4087.0,7976.0,3093.0,3474.0,5381.0
48:30.4,20273.90505,2752.0,4052.0,7984.0,3053.0,3474.0,5388.0
50:42.3,20405.8386,2754.0,4095.0,8000.0,3039.0,3472.0,5355.0
52:48.4,20531.89381,2741.0,4071.0,8003.0,3018.0,3476.0,5357.0
54:51.8,20655.36987,2737.0,4056.0,7982.0,3023.0,3468.0,5383.0
56:58.8,20782.33213,2731.0,4046.0,8021.0,3034.0,3472.0,5373.0
59:02.3,20905.80219,2768.0,4011.0,7971.0,3036.0,3483.0,5363.0
01:05.8,21029.38026,2754.0,4047.0,7972.0,3029.0,3473.0,5368.0
03:18.4,21161.98085,2730.0,4064.0,7956.0,3035.0,3467.0,5406.0
05:22.0,21285.51991,2688.0,4004.0,7895.0,3144.0,3480.0,5388.0
07:34.3,21417.82057,2678.0,4030.0,7888.0,3078.0,3473.0,5386.0
09:40.5,21544.00979,2666.0,4020.0,7888.0,2973.0,3469.0,5393.0
11:51.9,21675.4233,2665.0,4047.0,7890.0,2958.0,3473.0,5362.0
14:00.0,21803.49863,2673.0,3967.0,7884.0,3100.0,3484.0,5412.0
16:08.0,21931.49395,2681.0,4079.0,7851.0,3037.0,3475.0,5376.0
18:13.9,22057.48616,2679.0,4070.0,7743.0,3086.0,3458.0,5368.0
20:19.9,22183.44936,2677.0,4043.0,7724.0,2982.0,3460.0,5367.0
22:28.0,22311.49968,2669.0,4064.0,7716.0,3089.0,3460.0,5348.0
24:33.9,22437.47289,2673.0,4064.0,7706.0,2916.0,3474.0,5391.0
26:37.3,22560.84895,2674.0,4039.0,7677.0,3082.0,3471.0,5369.0
28:45.5,22689.07028,2674.0,4073.0,7707.0,3015.0,3467.0,5359.0
30:57.9,22821.39685,2665.0,4061.0,7690.0,2858.0,3463.0,5376.0
33:03.9,22947.42706,2676.0,4093.0,7698.0,2997.0,3464.0,5376.0
35:15.9,23079.41961,2682.0,4008.0,7668.0,3020.0,3470.0,5348.0
37:23.5,23207.05291,2682.0,4096.0,7617.0,2921.0,3453.0,5411.0
39:28.9,23332.41508,2683.0,4034.0,7581.0,3020.0,3457.0,5386.0
41:32.7,23456.19516,2684.0,4013.0,7552.0,3009.0,3456.0,5362.0
43:37.9,23581.42632,2685.0,4037.0,7560.0,3019.0,3453.0,5365.0
45:44.0,23707.57554,2684.0,3993.0,7541.0,2986.0,3463.0,5368.0
47:47.5,23830.9996,2677.0,3978.0,7530.0,2971.0,3468.0,5360.0
50:00.0,23963.49817,2683.0,3944.0,7530.0,2973.0,3453.0,5423.0
52:06.5,24090.01441,2685.0,4047.0,7425.0,2947.0,3460.0,5383.0
54:10.9,24214.48253,2683.0,3997.0,7466.0,2980.0,3458.0,5406.0
56:25.1,24348.5972,2681.0,3993.0,7400.0,3072.0,3462.0,5382.0
58:29.9,24473.41034,2668.0,4134.0,7427.0,2959.0,3440.0,5363.0
00:34.9,24598.47949,2664.0,4163.0,7318.0,2952.0,3440.0,5361.0
02:47.4,24730.94207,2665.0,3995.0,7309.0,2936.0,3465.0,5395.0
04:51.1,24854.60614,2670.0,4071.0,7281.0,2888.0,3455.0,5376.0
06:55.9,24979.39828,2660.0,4008.0,7265.0,2892.0,3462.0,5307.0
08:59.7,25103.19445,2656.0,3917.0,7157.0,2905.0,3463.0,5348.0
11:11.9,25235.46402,2630.0,3958.0,7148.0,2870.0,3473.0,5368.0
13:15.5,25359.02208,2623.0,4098.0,7095.0,2791.0,3465.0,5369.0
15:22.0,25485.57632,2592.0,3936.0,7094.0,2977.0,3487.0,5374.0
17:30.0,25613.56764,2598.0,4045.0,7096.0,2872.0,3471.0,5376.0
19:36.0,25739.55585,2601.0,4029.0,7035.0,2973.0,3461.0,5397.0
21:42.5,25866.03708,2599.0,4040.0,7003.0,2885.0,3467.0,5395.0
23:54.5,25998.05463,2598.0,4084.0,6966.0,2802.0,3487.0,5366.0
26:03.9,26127.48804,2593.0,4094.0,6959.0,2773.0,3472.0,5411.0
28:12.0,26255.52836,2577.0,4029.0,6982.0,2859.0,3456.0,5395.0
30:14.2,26377.75235,2580.0,3957.0,6921.0,2781.0,3471.0,5384.0
32:21.9,26505.46666,2578.0,3981.0,6751.0,2773.0,3460.0,5393.0
34:25.4,26628.98272,2581.0,4134.0,6735.0,2790.0,3451.0,5334.0
36:32.1,26755.60096,2567.0,4099.0,6835.0,2899.0,3457.0,5378.0
38:40.0,26883.55928,2566.0,4075.0,6823.0,2883.0,3452.0,5334.0
40:43.6,27007.10035,2564.0,4003.0,6886.0,2878.0,3472.0,5390.0
42:52.0,27135.5547,2564.0,4025.0,6885.0,2860.0,3473.0,5356.0
45:00.2,27263.73703,2567.0,3937.0,6907.0,2841.0,3480.0,5348.0
47:08.1,27391.62834,2550.0,3934.0,6887.0,2817.0,3475.0,5345.0
49:26.0,27529.54123,2538.0,3682.0,6556.0,2743.0,3469.0,5397.0
51:29.5,27653.0923,2550.0,3657.0,6622.0,2793.0,3473.0,5381.0
53:36.0,27779.53753,2526.0,3576.0,6553.0,2787.0,3465.0,5320.0
55:44.0,27907.55385,2522.0,3575.0,6534.0,2782.0,3478.0,5316.0
57:52.0,28035.51917,2524.0,3571.0,6507.0,2804.0,3463.0,5292.0
00:00.2,28163.74851,2506.0,3578.0,6434.0,2795.0,3469.0,5316.0
02:08.2,28291.72182,2500.0,3553.0,6292.0,2801.0,3464.0,5296.0
04:11.7,28415.20689,2488.0,3566.0,6275.0,2762.0,3483.0,5278.0
06:24.1,28547.66746,2488.0,3559.0,6195.0,2751.0,3481.0,5273.0
08:31.0,28674.58684,2490.0,3521.0,6210.0,2795.0,3477.0,5273.0
10:36.2,28799.744,2466.0,3468.0,6222.0,2778.0,3473.0,5247.0
12:39.6,28923.18206,2463.0,3474.0,6229.0,2737.0,3476.0,5246.0
14:44.9,29048.43623,2461.0,3454.0,6179.0,2771.0,3482.0,5290.0
16:54.1,29177.59361,2434.0,3469.0,6121.0,2754.0,3465.0,5259.0
18:57.5,29301.06568,2437.0,3409.0,6106.0,2661.0,3459.0,5234.0
21:04.1,29427.67992,2388.0,3419.0,6076.0,2755.0,3456.0,5232.0
23:12.2,29555.69424,2398.0,3406.0,6081.0,2737.0,3466.0,5221.0
25:26.2,29689.74491,2395.0,3402.0,6131.0,2681.0,3473.0,5200.0
27:34.0,29817.58122,2384.0,3364.0,6014.0,2685.0,3468.0,5205.0
29:44.1,29947.64666,2383.0,3354.0,6033.0,2693.0,3464.0,5162.0
32:46.3,30129.82408,2438.0,3311.0,5881.0,2754.0,3464.0,5147.0
35:22.6,30286.13302,2428.0,3294.0,5833.0,2778.0,3470.0,5162.0
37:26.3,30409.8721,2449.0,3302.0,5783.0,2781.0,3467.0,5135.0
39:38.6,30542.12866,2324.0,3301.0,5772.0,2804.0,3468.0,5140.0
42:32.7,30716.23962,2333.0,3305.0,5740.0,2655.0,3462.0,5158.0
44:52.6,30856.15562,2330.0,3286.0,5693.0,2637.0,3474.0,5151.0
47:08.2,30991.78938,2294.0,3282.0,5675.0,2658.0,3471.0,5112.0
49:59.7,31163.23819,2254.0,3308.0,5673.0,2714.0,3479.0,5100.0
52:55.8,31339.30926,2255.0,3284.0,5660.0,2723.0,3487.0,4971.0
55:53.3,31516.80841,2225.0,3259.0,5561.0,2705.0,3479.0,5000.0
58:32.7,31676.28953,2226.0,3302.0,5539.0,2606.0,3491.0,5009.0
01:25.6,31849.14642,2310.0,3283.0,5512.0,2704.0,3488.0,4997.0
04:18.8,32022.31332,2296.0,3243.0,5471.0,2676.0,3474.0,5019.0
06:40.2,32163.69441,2209.0,3109.0,5467.0,2710.0,3477.0,5017.0
09:19.8,32323.35861,2241.0,3081.0,5418.0,2702.0,3476.0,5030.0
12:17.2,32500.73575,2251.0,3171.0,5235.0,2716.0,3482.0,4979.0
15:10.2,32673.77465,2206.0,3100.0,5303.0,2711.0,3485.0,4969.0
18:04.6,32848.17462,2181.0,2992.0,5271.0,2691.0,3483.0,4932.0
20:08.2,32971.71669,2214.0,2987.0,5235.0,2692.0,3449.0,4913.0
22:28.2,33111.7367,2197.0,3058.0,5206.0,2665.0,3472.0,4872.0
25:19.7,33283.24251,2144.0,3098.0,5183.0,2643.0,3468.0,4838.0
28:11.2,33454.69431,2239.0,3087.0,5144.0,2635.0,3476.0,4853.0
31:02.2,33625.7451,2211.0,3105.0,5141.0,2593.0,3499.0,4853.0
33:53.7,33797.25391,2197.0,3019.0,5113.0,2597.0,3483.0,4820.0
36:45.4,33968.92373,2096.0,3031.0,5042.0,2659.0,3464.0,4840.0
39:01.2,34104.7485,2091.0,3018.0,5031.0,2819.0,3500.0,4859.0
41:03.8,34227.32051,2148.0,2946.0,5014.0,2694.0,3477.0,4826.0
43:58.3,34401.80449,2136.0,3069.0,5036.0,2665.0,3494.0,4836.0
46:49.7,34573.27729,2093.0,2958.0,4998.0,2584.0,3473.0,4865.0
49:08.3,34711.83722,2091.0,3059.0,4929.0,2604.0,3487.0,4851.0
52:01.2,34884.77111,2086.0,3014.0,4923.0,2629.0,3467.0,4866.0
54:40.8,35044.36024,2076.0,2964.0,4861.0,2692.0,3456.0,4862.0
56:50.2,35173.74964,2033.0,2994.0,4910.0,2702.0,3458.0,4886.0
59:41.9,35345.40446,2090.0,2947.0,4866.0,2602.0,3453.0,4842.0
02:36.5,35520.03545,2042.0,2961.0,4824.0,2796.0,3457.0,4830.0
05:17.3,35680.82864,2037.0,2936.0,4823.0,2656.0,3457.0,4835.0
08:01.2,35844.71611,2103.0,2960.0,4791.0,2677.0,3457.0,4879.0
